"route_id","route_short_name","route_type","route_url","agency_id","route_desc","route_color","route_text_color","route_long_name"
"80-301-80E","80E","3",,"19","Mundenheim - BASF","9D9D9C","000000","Leuschnerstraße - BBS Franz-Zang-Straße"
"208-201-$","E","3",,"19",,"9C9C9C","000000","Saarbrücker Straße - Goerdelerplatz"
"80-302-80E","80E","3",,"19","Mundenheim - BASF","9D9D9C","000000","Am Schwanen - Rohrlachstraße"
"75-317-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"203-203-$","E","3",,"19",,"9C9C9C","000000","Buschwegbrücke - Leuschnerstraße"
"80-31-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","Leuschnerstraße - Am Schwanen"
"206-201-$","E","3",,"19",,"9C9C9C","000000","Mühlaustraße - Oppau"
"209-825-$","E","3",,"19",,"9C9C9C","000000","Rosenwörthstraße - Mühlaustraße"
"204-201-$","E","3",,"19",,"9C9C9C","000000","Oppau - Valentin-Bauer-Siedlung"
"72-95-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"203-205-$","E","3",,"19",,"9C9C9C","000000","Hans-Warsch-Platz - Valentin-Bauer-Siedlung"
"84-4-84","84","3",,"19","Oppau - Frankenthal","B2A0CD","000000","LU Oppau -Brüsseler Ring - FT Haubtbahnhof"
"87-7-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-6-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"209-827-$","E","3",,"19",,"9C9C9C","000000","Heinrich-Halfen-Straße - Mühlaustraße"
"89-302-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-301-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-25-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"87-45-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-304-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-21-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-4-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"85-3-85","85","3",,"19","Oppau - Oppau West","0069B4","FFFFFF","LU Oppau West - LU Oppau"
"205-201-$","E","3",,"19",,"9C9C9C","000000","Integrierte Gesamtschule (IGSLO) - Niederfeld"
"64-801-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"43-834-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"107-811-7","7","3",,"19",,"FFCC00","000000","MA Hauptbahnhof - Vogelstang"
"62-801-62","62","3",,"19","Neuhermsheim - Neckarvorlandstraße","A89BB1","000000","MA Neuhermsheim - Oststadt - Kurpfalzbrücke - Neckarspitze - Kurpfalzbrücke - Oststadt - MA Neuhermsheim"
"53-957-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"107-813-E","E","3",,"19",,"9C9C9C","000000","MA Hauptbahnhof - Vogelstang Zentrum"
"502-804-2","2","3",,"19",,"B10346","FFFFFF","Kurpfalzbrücke - Neckarstadt West"
"502-803-2","2","3",,"19",,"B10346","FFFFFF","Neckarstadt West - Kurpfalzbrücke"
"5-794-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-782-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"15-456-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"5-791-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-769-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-778-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"29-804-29","29","3",,"19","Bismarckplatz - Boxberg","0BBBEF","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"325-861-M5","M5","3",,"19",,"FFCC00","000000","Kirschnerstraße - S-Bahnhof Altstadt"
"22-852-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"22-851-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"22-853-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"22-854-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"22-856-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"29-810-29","29","3",,"19","Bismarckplatz - Boxberg","0BBBEF","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"29-874-29","29","3",,"19","Bismarckplatz - Boxberg","0BBBEF","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"29-802-29","29","3",,"19","Bismarckplatz - Boxberg","0BBBEF","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"29-334-29E","29E","3",,"19","Bismarckplatz - Boxberg","9D9D9C","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"33-302-33E","33E","3",,"19","Emmertsgrund - Köpfel","E17600","000000","HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
"29-302-29E","29E","3",,"19","Bismarckplatz - Boxberg","9D9D9C","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"74-901-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"75-881-75","75","3",,"19","Berliner Platz - Rheingönheim","008F89","FFFFFF","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"78-801-78","78","3",,"19","BASF - LU Bf - Maudach","4A96D2","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"75-863-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"90-892-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"74-937-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"75-883-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"74-939-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"75-867-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"53-2-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-1-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"44-2-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"56-2-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"53-13-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"64-34-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"53-355-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-304-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-15-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-305-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-28-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"64-31-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"53-32-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-23-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"64-1-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"54-841-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"54-842-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"54-1-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"54-832-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"56-4-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"53-307-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"55-1-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"55-4-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"54-848-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"55-2-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"53-301-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"55-22-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"66-801-66","66","3",,"19","Taylor Nord-Platz der Freundschaft-Taylor Nord","E6007E","FFFFFF","MA Käfertal, Platz der Freundschaft - Taylor Nord - Spreewaldallee Chemnitzer Straße - Käfertal, Platz der Freundschaft"
"66-812-66","66","3",,"19","Taylor Nord-Platz der Freundschaft-Taylor Nord","E6007E","FFFFFF","MA Käfertal, Platz der Freundschaft - Taylor Nord - Spreewaldallee Chemnitzer Straße - Käfertal, Platz der Freundschaft"
"55-12-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"53-14-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"56-1-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"64-12-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"67-1-67","67","3",,"19","Franklinschule-Käfertal Bhf-Franklinschule","4E2583","FFFFFF","MA Käfertal Bahnhof - Benjamin-Franklin-Village - Käfertal Bahnhof"
"67-4-67","67","3",,"19","Franklinschule-Käfertal Bhf-Franklinschule","4E2583","FFFFFF","MA Käfertal Bahnhof - Benjamin-Franklin-Village - Käfertal Bahnhof"
"67-2-67","67","3",,"19","Franklinschule-Käfertal Bhf-Franklinschule","4E2583","FFFFFF","MA Käfertal Bahnhof - Benjamin-Franklin-Village - Käfertal Bahnhof"
"64-32-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"1-314-1","1","0",,"19","Rheinau - Schönau","F39B9B","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"1-319-1","1","0",,"19","Rheinau - Schönau","F39B9B","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"1-491-E","E","0",,"19","Rheinau - Schönau","9C9C9C","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"1-402-E","E","0",,"19","Rheinau - Schönau","9C9C9C","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"1-31-1","1","0",,"19","Rheinau - Schönau","F39B9B","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"14-406-E","E","0",,"19",,"9C9C9C","000000","MA Hauptbahnhof - Abendakademie"
"1-404-E","E","0",,"19","Rheinau - Schönau","9C9C9C","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"1-494-E","E","0",,"19","Rheinau - Schönau","9C9C9C","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"3-410-E","E","0",,"19","Sandhofen - Rheingoldhalle","9C9C9C","000000","MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
"3-420-E","E","0",,"19","Sandhofen - Rheingoldhalle","9C9C9C","000000","MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
"1-496-E","E","0",,"19","Rheinau - Schönau","9C9C9C","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"4-443-E","E","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","9C9C9C","000000","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"4-143-4","4","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","E30613","FFFFFF","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"4-422-E","E","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","9C9C9C","000000","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"4-732-4","4","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","E30613","FFFFFF","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"4-445-E","E","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","9C9C9C","000000","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"4-725-4A","4A","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","E30613","FFFFFF","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"4-482-E","E","0",,"19","Bad Dürkheim - Oggersheim - Waldfriedhof","9C9C9C","000000","Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
"5-81-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-11-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-104-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-45-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-108-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-25-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-49-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-43-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-22-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-41-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-63-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-67-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-124-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-14-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-68-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-8-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-29-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-72-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-102-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-123-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"6-426-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"7-441-E","E","0",,"19","Oppau - Vogelstang","9C9C9C","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-141-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-910-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"6-915-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"14-446-E","E","0",,"19",,"9C9C9C","000000","Weberstraße - Abendakademie"
"23-462-E","E","0",,"19","Handschuhsheim - Leimen","9C9C9C","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"23-162-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"23-11-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"23-12-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
