"stop_id","stop_name","stop_lat","stop_lon","location_type","platform_code"
"11601","Bad Dürkheim Bahnhof","49.4615111","8.1704019","0","1"
"13401","Bad Dürkheim Ost","49.4634369","8.1850539","0","1"
"13402","Bad Dürkheim Ost","49.463315","8.184245","0","2"
"51501","Dossenheim Bahnhof","49.4481911","8.6701711","0","1"
"51502","Dossenheim Bahnhof","49.4485531","8.6695331","0","2"
"51601","Dossenheim Süd","49.4455631","8.6752911","0","1"
"51602","Dossenheim Süd","49.4460531","8.674995","0","2"
"61611","Edingen Ost","49.4446689","8.6175481","0","B"
"61612","Edingen Ost","49.4443939","8.6179881","0","A"
"61711","Thomas-Mann-Straße","49.46631","8.6004969","0","A"
"61712","Thomas-Mann-Straße","49.4662861","8.6004169","0","B"
"61901","Edingen Bahnhof","49.4415439","8.614475","0","2"
"61902","Edingen Bahnhof","49.4411469","8.6153739","0","1"
"61903","Edingen Bahnhof","49.4415731","8.6145111","0","3"
"61911","Edingen Bahnhof","49.4418539","8.6152931","0","A"
"62011","Pfälzer Hof","49.4506031","8.6094089","0","B"
"62012","Pfälzer Hof","49.4508361","8.6090581","0","A"
"62111","Edingen Rathaus","49.4475661","8.613065","0","B"
"62112","Edingen Rathaus","49.4472269","8.6135231","0","A"
"62211","Schillerstraße","49.4429231","8.6197839","0","A"
"62301","Edingen West","49.4474019","8.6035431","0","2"
"62302","Edingen West","49.4464389","8.6050611","0","1"
"62411","Neckarhausen Brücke","49.4685689","8.59871","0","A"
"62412","Neckarhausen Brücke","49.4691181","8.5975869","0","B"
"62511","Neckarhausen Ost","49.4602139","8.6057711","0","A"
"62512","Neckarhausen Ost","49.4588831","8.6064531","0","B"
"62611","Neckarhausen Schloss","49.4641789","8.6025189","0","A"
"62612","Neckarhausen Schloss","49.4646169","8.6020339","0","B"
"62711","Neckarhausen West","49.4694269","8.5895469","0","A"
"62712","Neckarhausen West","49.469375","8.589745","0","B"
"62811","Ahornstraße","49.44516","8.5809139","0","A"
"62901","Neu-Edingen Gewerbegebiet","49.45427","8.5913711","0","2"
"62902","Neu-Edingen Gewerbegebiet","49.4543169","8.591155","0","1"
"62911","Neu-Edingen Gewerbegebiet","49.4542639","8.5927089","0","B"
"62912","Neu-Edingen Gewerbegebiet","49.4543581","8.5926369","0","A"
"62913","Neu-Edingen Gewerbegebiet","49.4536569","8.5913439","0","C"
"62914","Neu-Edingen Gewerbegebiet","49.4536511","8.5911011","0","D"
"63011","Breslauer Straße","49.4494761","8.5854061","0","A"
"63012","Breslauer Straße","49.4495919","8.5854961","0","B"
"63111","Lilienstraße","49.4458719","8.582235","0","A"
"63112","Lilienstraße","49.445995","8.5823519","0","B"
"65601","Ellerstadt Ost","49.46405","8.264285","0","1"
"65602","Ellerstadt Ost","49.46415","8.2646081","0","2"
"65801","Ellerstadt West","49.4625789","8.25488","0","1"
"65802","Ellerstadt West","49.4626139","8.2551761","0","2"
"69501","Jakobsgasse","49.4010019","8.63307","0","B"
"69522","Jakobsgasse","49.4010431","8.6328369","0","A"
"69601","Kirchheimer Straße","49.3992369","8.6265131","0","A"
"69701","Eppelheim Rathaus","49.40161","8.6291","0","B"
"69702","Eppelheim Rathaus","49.4016281","8.6288661","0","A"
"77111","FT Hauptbahnhof","49.5363811","8.3502719","0","6"
"77811","FT Feierabendhaus","49.5373719","8.3587969","0","A"
"77812","FT Feierabendhaus","49.53792","8.3590931","0","B"
"78211","FT Hallenbad","49.5349989","8.36283","0","A"
"78212","FT Hallenbad","49.5351981","8.3617069","0","B"
"78811","FT Kugelfang","49.5363231","8.3767631","0","A"
"78812","FT Kugelfang","49.5363519","8.3755861","0","B"
"80612","FT Wormser Tor","49.5381419","8.3532089","0","A"
"82011","Studernheim Süd","49.4989111","8.36504","0","A"
"82311","FT Schmiedgasse","49.5369169","8.3550331","0","A"
"82411","FT Altenheim","49.53595","8.3600269","0","A"
"82412","FT Altenheim","49.5359031","8.3601531","0","B"
"82911","Lutherstraße","49.4171811","8.6911819","0","A"
"82912","Lutherstraße","49.4172861","8.6908681","0","B"
"85601","Friedelsheim","49.4578319","8.2253611","0","1"
"85602","Friedelsheim","49.458095","8.224795","0","2"
"91001","Fußgönheim","49.4664969","8.2877039","0","1"
"91002","Fußgönheim","49.46621","8.2873361","0","2"
"94001","Gönnheim","49.4582119","8.2328889","0","1"
"94002","Gönnheim","49.4578731","8.2312361","0","2"
"102311","Forstquelle","49.38073","8.70622","0","B"
"102312","Forstquelle","49.38135","8.7063189","0","A"
"103311","Ziegelhausen Altes Rathaus","49.4179289","8.7590231","0","A"
"106712","St.-Martin-Straße","49.44572","8.6156881","0","A"
"108111","Redtenbacherstraße","49.362995","8.6814989","0","A"
"108612","Bärenbach Nord","49.4146039","8.7743569","0","A"
"109111","Bärenbach Süd","49.4135111","8.7755069","0","A"
"109411","HITS","49.4150419","8.7366281","0","A"
"110211","Villa Schmeil","49.4158889","8.7321731","0","A"
"110411","Hirtenaue","49.4263319","8.7597781","0","A"
"110611","Schleifengrundweg","49.423895","8.7578461","0","B"
"110711","Hirtenbrunnenweg","49.4226331","8.7563369","0","B"
"110712","Hirtenbrunnenweg","49.4226269","8.7564","0","A"
"110811","Am Bächenbuckel","49.4228961","8.760245","0","B"
"110812","Am Bächenbuckel","49.4231589","8.7607481","0","A"
"110911","Moselbrunnenweg","49.4221831","8.7604961","0","B"
"110912","Moselbrunnenweg","49.4225511","8.7606939","0","A"
"111612","Klingenweg","49.422715","8.7641619","0","A"
"111712","Karl-Christ-Straße","49.42116","8.7608919","0","A"
"111912","Neckarmünzplatz","49.4137619","8.7131731","0","A"
"112011","Am Götzenberg","49.3720211","8.7013689","0","B"
"112012","Am Götzenberg","49.3720861","8.7015761","0","A"
"112111","Boxbergring","49.3782739","8.7042981","0","A"
"112113","Boxbergring","49.3781861","8.7042619","0","B"
"112211","Buchwaldweg","49.3704011","8.7052589","0","A"
"112311","Fernheizwerk","49.3761331","8.7068219","0","A"
"112411","Haselnussweg","49.3745419","8.7026539","0","C"
"112412","Haselnussweg","49.37401","8.7030761","0","B"
"112414","Haselnussweg","49.37408","8.7031211","0","A"
"112511","Im Eichwald","49.37239","8.70622","0","A"
"112611","Louise-Ebert-Zentrum","49.3730039","8.7037319","0","A"
"112612","Louise-Ebert-Zentrum","49.3728281","8.7036511","0","B"
"112711","Emmertsgrund","49.3589169","8.70446","0","A"
"112712","Emmertsgrund","49.3590931","8.7041361","0","B"
"112811","Forum","49.3640769","8.7056811","0","B"
"112812","Forum","49.3640889","8.7055461","0","A"
"112911","Jaspersstraße","49.3613569","8.703435","0","B"
"112912","Jaspersstraße","49.3610061","8.7032739","0","A"
"113011","Mombertplatz","49.3695531","8.704055","0","A"
"113012","Mombertplatz","49.369225","8.7041989","0","D"
"113014","Mombertplatz","49.3690789","8.70428","0","C"
"113016","Mombertplatz","49.3693539","8.7052411","0","B"
"113111","HD Otto-Hahn-Straße","49.36602","8.7047561","0","B"
"113112","HD Otto-Hahn-Straße","49.3658731","8.7050969","0","A"
"113301","Burgstraße","49.4343531","8.6822439","0","A"
"113302","Burgstraße","49.4349719","8.68202","0","B"
"113332","Burgstraße","49.434155","8.6823881","0","D"
"113333","Burgstraße","49.4350431","8.6807081","0","V1"
"113412","Jellinekstrasse","49.3615211","8.7052769","0","A"
"113521","Kapellenweg","49.4247311","8.6870769","0","A"
"113522","Kapellenweg","49.4250519","8.6863669","0","B"
"113542","Kapellenweg","49.4253089","8.6859719","0","V1"
"113601","Hans-Thoma-Platz","49.4274419","8.6829269","0","A"
"113602","Hans-Thoma-Platz","49.4279911","8.6833039","0","B"
"113603","Hans-Thoma-Platz","49.4276519","8.6832319","0","C"
"113632","Hans-Thoma-Platz","49.4276461","8.6834211","0","G"
"113633","Hans-Thoma-Platz","49.4274239","8.682415","0","V1"
"113811","Alois-Link-Platz","49.400225","8.6913439","0","B"
"113812","Alois-Link-Platz","49.3999261","8.691245","0","A"
"113911","Alte Brücke","49.41361","8.71073","0","B"
"113912","Alte Brücke","49.413435","8.7086461","0","A"
"114011","Alter Kohlhof","49.388385","8.7311481","0","B"
"114012","Alter Kohlhof","49.3880869","8.7311661","0","A"
"114121","Bergfriedhof","49.3954419","8.689925","0","B"
"114122","Bergfriedhof","49.3956531","8.6898531","0","A"
"114321","Bethanienkrankenhaus","49.392595","8.6902211","0","B"
"114322","Bethanienkrankenhaus","49.3921211","8.6902119","0","A"
"114405","Betriebshof","49.4076069","8.674725","0","C"
"114411","Betriebshof","49.4076069","8.674725","0","C"
"114421","Betriebshof","49.4078881","8.6764589","0","B"
"114422","Betriebshof","49.4079169","8.675525","0","A"
"114423","Betriebshof","49.4075611","8.6745189","0","E"
"114424","Betriebshof","49.4075139","8.6748331","0","D"
"114426","Betriebshof","49.4072389","8.6748331","0","F"
"114511","Bierhelderhof","49.389935","8.7052681","0","B"
"114512","Bierhelderhof","49.390145","8.705115","0","A"
"114513","Bierhelderhof","49.38994","8.7048819","0","C"
"114601","Bismarckplatz","49.4098639","8.693195","0","A"
"114602","Bismarckplatz","49.40946","8.692925","0","B"
"114611","Bismarckplatz","49.4096711","8.6933019","0","F"
"114612","Bismarckplatz","49.4096711","8.6933019","0","E"
"114613","Bismarckplatz","49.4096711","8.6933019","0","D"
"114614","Bismarckplatz","49.4096711","8.6933019","0","C"
"114615","Bismarckplatz","49.4101381","8.6929069","0","I"
"114616","Bismarckplatz","49.4099919","8.69288","0","H"
"114617","Bismarckplatz","49.4097289","8.6928889","0","G"
"114642","Bismarckplatz","49.4083439","8.6941019","0","V6"
"114645","Bismarckplatz","49.40991","8.6925931","0","V5"
"114712","Blockhaus","49.4012711","8.7131639","0","A"
"114812","Schönauer Abtweg","49.4206811","8.7597961","0","A"
"114911","Rudolf-Diesel-Straße","49.3968339","8.6791539","0","D"
"114912","Rudolf-Diesel-Straße","49.39612","8.6771869","0","C"
"114921","Rudolf-Diesel-Straße","49.396875","8.6790819","0","A"
"114922","Rudolf-Diesel-Straße","49.3959861","8.6777981","0","B"
"115021","Christuskirche","49.401815","8.6850919","0","B"
"115022","Christuskirche","49.4015869","8.6853161","0","A"
"115111","Czernybrücke","49.4061639","8.6714019","0","C"
"115121","Czernybrücke","49.4068531","8.6713211","0","A"
"115122","Czernybrücke","49.4067481","8.6711411","0","B"
"115311","Drei Eichen","49.3802619","8.7236739","0","B"
"115312","Drei Eichen","49.3802269","8.7236481","0","A"
"115511","Feuerbachstraße","49.3935711","8.6865739","0","A"
"115512","Feuerbachstraße","49.393595","8.68643","0","B"
"115513","Feuerbachstraße","49.3937531","8.6858369","0","C"
"115514","Feuerbachstraße","49.3936589","8.6856039","0","D"
"115711","Friedrich-Ebert-Platz","49.4083561","8.6986111","0","B"
"115712","Friedrich-Ebert-Platz","49.4081631","8.7000669","0","A"
"115811","Gneisenaustraße","49.4092911","8.66868","0","A"
"115812","Gneisenaustraße","49.4085019","8.6677361","0","B"
"115911","Hans-Böckler-Straße","49.4054211","8.6926019","0","B"
"115912","Hans-Böckler-Straße","49.4054389","8.6925211","0","A"
"116004","HD Hauptbahnhof","49.404965","8.6757669","0","E"
"116011","HD Hauptbahnhof","49.4042989","8.6786689","0","P"
"116012","HD Hauptbahnhof","49.4043281","8.6770431","0","L"
"116014","HD Hauptbahnhof","49.4044039","8.676755","0","K"
"116015","HD Hauptbahnhof","49.4042989","8.6786689","0","R"
"116021","HD Hauptbahnhof","49.40465","8.6763869","0","B"
"116022","HD Hauptbahnhof","49.4049239","8.6757939","0","D"
"116023","HD Hauptbahnhof","49.4046911","8.6764411","0","C"
"116111","Hirschgasse","49.4159769","8.7160031","0","B"
"116112","Hirschgasse","49.4162919","8.7169731","0","A"
"116311","Kaiserstraße","49.4019369","8.6914789","0","B"
"116312","Kaiserstraße","49.4025861","8.6916939","0","A"
"116611","S-Bahnhof Altstadt","49.4150131","8.72","0","A"
"116612","S-Bahnhof Altstadt","49.4150481","8.720225","0","D"
"116614","S-Bahnhof Altstadt","49.4151","8.72045","0","C"
"116616","S-Bahnhof Altstadt","49.4143931","8.7185269","0","E"
"116711","MPI Kernphysik","49.3890281","8.70737","0","B"
"116712","MPI Kernphysik","49.3888939","8.7076581","0","A"
"116821","Seegarten","49.4071219","8.6923681","0","A"
"116822","Seegarten","49.407005","8.6911289","0","B"
"116911","Kohlhof Fachklinik","49.3895719","8.7352361","0","B"
"116912","Kohlhof Fachklinik","49.389285","8.7351461","0","A"
"117011","Stadthalle","49.4128739","8.7026989","0","B"
"117012","Stadthalle","49.4127269","8.7018361","0","A"
"117111","Königstuhl","49.402715","8.7277711","0","A"
"117411","Marstallstraße","49.413335","8.7059419","0","A"
"117412","Marstallstraße","49.4132769","8.7055639","0","B"
"117414","Marstallstraße","49.4130781","8.7054119","0","C"
"117511","MPI Astronomie","49.3965061","8.7237189","0","A"
"117541","MPI Astronomie","49.3964419","8.724995","0","V"
"117611","Molkenkur","49.4070111","8.715015","0","B"
"117612","Molkenkur","49.4070169","8.7149611","0","A"
"117711","Berthold-Mogel-Straße","49.3899811","8.6861431","0","B"
"117712","Berthold-Mogel-Straße","49.3900869","8.686035","0","A"
"117741","Berthold-Mogel-Straße","49.3896419","8.6868881","0","B"
"117811","HD Neckarspitze","49.4101089","8.6639281","0","A"
"117812","HD Neckarspitze","49.4098111","8.664475","0","B"
"117911","Oberer Fauler Pelz","49.4092211","8.7080619","0","B"
"117912","Oberer Fauler Pelz","49.4096469","8.709355","0","A"
"118001","Ochsenkopf","49.409425","8.653085","0","1"
"118002","Ochsenkopf","49.40956","8.6520881","0","2"
"118111","Peterskirche","49.4090161","8.7050519","0","A"
"118112","Peterskirche","49.4088819","8.7055111","0","C"
"118113","Peterskirche","49.409045","8.705295","0","B"
"118211","Posseltslust","49.3846481","8.7334569","0","B"
"118212","Posseltslust","49.3846311","8.7335831","0","A"
"118411","Rathaus/Bergbahn","49.4112139","8.711395","0","B"
"118412","Rathaus/Bergbahn","49.4114589","8.7119419","0","A"
"118521","HD Rheinstraße","49.3899989","8.6903469","0","B"
"118522","HD Rheinstraße","49.3898761","8.6902931","0","A"
"118611","Rohrbacher Grenzweg","49.3960619","8.6970211","0","B"
"118612","Rohrbacher Grenzweg","49.3961961","8.6969589","0","A"
"118721","Römerkreis Süd","49.4047611","8.6846611","0","B"
"118722","Römerkreis Süd","49.4044161","8.6845711","0","A"
"118812","Im Neulich","49.4300531","8.6994381","0","A"
"118921","Campus Bergheim","49.4079231","8.6852711","0","B"
"118922","Campus Bergheim","49.4078819","8.6849661","0","A"
"119011","HD Schloss","49.4089581","8.7118531","0","B"
"119042","HD Schloss","49.408905","8.7128139","0","A"
"119111","Kühruhweg","49.3938339","8.7086639","0","B"
"119112","Kühruhweg","49.3937819","8.7085561","0","A"
"119211","St. Vincentius-Krankenhaus","49.4120261","8.6973269","0","B"
"119212","St. Vincentius-Krankenhaus","49.41202","8.6972639","0","A"
"119321","Stadtbücherei","49.406205","8.6868789","0","A"
"119322","Stadtbücherei","49.4060989","8.6859539","0","B"
"119402","Stadtwerke","49.4049131","8.6813189","0","B"
"119412","Stadtwerke","49.405515","8.68281","0","D"
"119413","Stadtwerke","49.4050761","8.6811031","0","C"
"119421","Stadtwerke","49.40503","8.6823611","0","A"
"119511","Sternwarte","49.4006861","8.7273219","0","C"
"119512","Sternwarte","49.4006219","8.7274469","0","A"
"119513","Sternwarte","49.4007969","8.7273489","0","B"
"119621","Altes Hallenbad","49.4084139","8.6884781","0","B"
"119622","Altes Hallenbad","49.4083789","8.6880381","0","A"
"119811","Universitätsplatz","49.4110561","8.705825","0","A"
"119921","Volkshochschule","49.40783","8.6807711","0","B"
"119922","Volkshochschule","49.40787","8.6804389","0","A"
"120001","Albert-Fritz-Straße","49.3830931","8.6723631","0","A"
"120002","Albert-Fritz-Straße","49.3827539","8.6721019","0","B"
"120111","Alfred-Jost-Straße","49.37887","8.6591219","0","A"
"120112","Alfred-Jost-Straße","49.3785961","8.6590411","0","B"
"120311","S-Bahnhof Kirchheim/Rohrbach","49.3787769","8.67521","0","A"
"120312","S-Bahnhof Kirchheim/Rohrbach","49.3787769","8.6753","0","B"
"120412","Agnesistraße","49.4060761","8.6615381","0","A"
"120511","Gregor-Mendel-Realschule","49.3868589","8.6666581","0","B"
"120512","Gregor-Mendel-Realschule","49.3868711","8.6665869","0","A"
"120612","Bauhaus","49.4070811","8.6548189","0","A"
"120701","Kirchheim Friedhof","49.3758761","8.6593281","0","A"
"120811","Hagellachstraße","49.3781861","8.6724439","0","B"
"120812","Hagellachstraße","49.3782681","8.6727669","0","A"
"120912","Harbigweg","49.3925661","8.6690661","0","A"
"120942","Harbigweg","49.3919339","8.6697131","0","V2"
"121011","Pleikartsförster Hof","49.390005","8.6608281","0","C"
"121012","Pleikartsförster Hof","49.3898939","8.6608461","0","D"
"121111","Königsberger Straße","49.3842619","8.6664519","0","B"
"121112","Königsberger Straße","49.3842861","8.6660211","0","A"
"121142","Königsberger Straße","49.3840231","8.6666669","0","V2"
"121311","Mathilde-Vogt-Haus","49.3811161","8.660685","0","B"
"121312","Mathilde-Vogt-Haus","49.38114","8.6604061","0","A"
"121401","HD Hauptbahnhof West","49.4053689","8.672785","0","F"
"121511","Obere Seegasse","49.3773261","8.6688769","0","B"
"121512","Obere Seegasse","49.3772269","8.6691919","0","A"
"121601","Odenwaldstraße","49.3791511","8.66956","0","B"
"121602","Odenwaldstraße","49.3790689","8.6691111","0","A"
"121801","Ilse-Krall-Straße","49.3863731","8.673495","0","B"
"121802","Ilse-Krall-Straße","49.3863331","8.6733781","0","A"
"121811","Ilse-Krall-Straße","49.38521","8.673135","0","D"
"121901","Kirchheim Rathaus","49.3777119","8.6662811","0","A"
"121902","Kirchheim Rathaus","49.377215","8.6649611","0","B"
"121913","Kirchheim Rathaus","49.3773319","8.6653919","0","D"
"121914","Kirchheim Rathaus","49.37711","8.6645739","0","C"
"121916","Kirchheim Rathaus","49.3774611","8.6656519","0","E"
"121917","Kirchheim Rathaus","49.3774431","8.6663619","0","G"
"121918","Kirchheim Rathaus","49.3774611","8.66603","0","H"
"122011","Neckarwiese","49.4123831","8.6823611","0","B"
"122012","Neckarwiese","49.4125231","8.6824781","0","A"
"122311","Alte Brücke Nord","49.4152639","8.7089061","0","B"
"122312","Alte Brücke Nord","49.4152811","8.7092031","0","A"
"122411","Bergstraße","49.4137681","8.6943439","0","B"
"122412","Bergstraße","49.413715","8.6943439","0","A"
"122521","Blumenthalstraße","49.4215581","8.6890619","0","A"
"122522","Blumenthalstraße","49.4220719","8.6889461","0","B"
"122601","Technologiepark","49.4189569","8.6761989","0","A"
"122611","Technologiepark","49.4189869","8.6750131","0","E"
"122613","Technologiepark","49.4195531","8.6754711","0","C"
"122622","Technologiepark","49.4192439","8.6762969","0","B"
"122631","Technologiepark","49.4188931","8.6760639","0","F"
"122632","Technologiepark","49.4194131","8.6765039","0","G"
"122711","Olympiastützpunkt","49.4224169","8.6583581","0","A"
"122712","Olympiastützpunkt","49.4225919","8.6583039","0","B"
"122801","Bunsengymnasium","49.4161639","8.67636","0","A"
"122802","Bunsengymnasium","49.41766","8.6763511","0","B"
"122811","Bunsengymnasium","49.4169239","8.6768811","0","C"
"122812","Bunsengymnasium","49.4170519","8.6768","0","D"
"122813","Bunsengymnasium","49.4169531","8.6754981","0","E"
"122831","Bunsengymnasium","49.416485","8.67619","0","F"
"122901","Jahnstraße","49.4127919","8.676585","0","A"
"122902","Jahnstraße","49.41316","8.6766839","0","B"
"122911","Jahnstraße","49.4128681","8.6754711","0","C"
"122912","Jahnstraße","49.412675","8.6758931","0","D"
"122913","Jahnstraße","49.4126161","8.6774561","0","G"
"122914","Jahnstraße","49.4133881","8.6768269","0","F"
"123011","Fußballcampus HD","49.4253561","8.6567681","0","A"
"123012","Fußballcampus HD","49.42535","8.6568311","0","B"
"123111","Jugendherberge","49.4173789","8.6610619","0","A"
"123112","Jugendherberge","49.4173389","8.6611339","0","B"
"123321","Kußmaulstraße","49.4185311","8.6907239","0","A"
"123322","Kußmaulstraße","49.4190039","8.6905539","0","B"
"123411","Marlene-Dietrich-Platz","49.386935","8.6824781","0","B"
"123412","Marlene-Dietrich-Platz","49.3865311","8.6823969","0","A"
"123511","Mark-Twain-Center","49.3895019","8.6842739","0","B"
"123512","Mark-Twain-Center","49.3895781","8.68484","0","A"
"123611","Mönchhofschule","49.4173561","8.68723","0","A"
"123612","Mönchhofschule","49.4174031","8.6857211","0","B"
"123811","Pädagogische Hochschule","49.4194539","8.6698831","0","A"
"123812","Pädagogische Hochschule","49.4194719","8.6697669","0","B"
"124011","Schwimmbad","49.4201439","8.6594","0","A"
"124012","Schwimmbad","49.4203311","8.6593731","0","B"
"124111","Sportzentrum Nord","49.4264661","8.6605681","0","A"
"124112","Sportzentrum Nord","49.42639","8.6600739","0","B"
"124211","Studentenwohnheim","49.4187881","8.66311","0","A"
"124212","Studentenwohnheim","49.4187289","8.6626431","0","B"
"124311","Zoo","49.4152581","8.6634781","0","A"
"124511","Hans-Bunte-Straße","49.4070931","8.6404731","0","A"
"124512","Hans-Bunte-Straße","49.4070761","8.64041","0","B"
"124611","Med.Kl./Chirurgie/Zoo","49.414615","8.6663619","0","B"
"124612","Med.Kl./Chirurgie/Zoo","49.4148311","8.6655","0","A"
"124712","Im Buschgewann","49.3974419","8.6486111","0","A"
"124811","Ziegelhausen Friedhof","49.4196939","8.76082","0","B"
"124812","Ziegelhausen Friedhof","49.4195419","8.7609989","0","A"
"124912","Im Dornbusch","49.395875","8.6491231","0","A"
"125111","Im Schaffner","49.3982719","8.64226","0","A"
"125201","Henkel-Teroson-Straße","49.4057369","8.6527611","0","B"
"125202","Henkel-Teroson-Straße","49.4057311","8.6523661","0","A"
"125212","Henkel-Teroson-Straße","49.4066661","8.6516031","0","C"
"125311","Im Wellengewann","49.409355","8.6407419","0","A"
"125312","Im Wellengewann","49.40956","8.6406969","0","B"
"125511","Kurpfalzring Süd","49.4026269","8.6409669","0","G"
"125512","Kurpfalzring Süd","49.4024631","8.6408769","0","H"
"125601","Marktstraße","49.4035861","8.6476319","0","B"
"125602","Marktstraße","49.403545","8.64721","0","A"
"125612","Marktstraße","49.40358","8.6471019","0","C"
"125711","Gleisdreieck","49.3974181","8.6847681","0","A"
"125812","HD Schützenstraße","49.3993361","8.6480361","0","A"
"125911","Steinhofweg","49.3941561","8.646195","0","A"
"126021","Brückenstraße","49.4152411","8.69209","0","A"
"126022","Brückenstraße","49.4157311","8.6921169","0","B"
"126101","Kranichweg/Stotz","49.40213","8.6420361","0","A"
"126102","Kranichweg/Stotz","49.4022819","8.64235","0","B"
"126111","Kranichweg/Stotz","49.4022361","8.6418739","0","C"
"126112","Kranichweg/Stotz","49.40237","8.6435","0","E"
"126113","Kranichweg/Stotz","49.4013589","8.6413261","0","D"
"126211","Baden-Badener Straße","49.3767711","8.6824689","0","A"
"126321","Eichendorffplatz","49.3836369","8.6904639","0","B"
"126322","Eichendorffplatz","49.383245","8.6903469","0","A"
"126412","Englerstraße","49.3669611","8.6823339","0","A"
"126511","Erlenweg","49.377005","8.6772319","0","B"
"126512","Erlenweg","49.3778639","8.6773389","0","A"
"126711","HD Freiburger Straße","49.37401","8.68634","0","E"
"126712","HD Freiburger Straße","49.373875","8.686475","0","D"
"126713","HD Freiburger Straße","49.3734489","8.6879389","0","C"
"126714","HD Freiburger Straße","49.3743611","8.6876611","0","F"
"126721","HD Freiburger Straße","49.3737231","8.6880739","0","A"
"126722","HD Freiburger Straße","49.3733839","8.68802","0","B"
"126912","Hertzstraße","49.3666569","8.6848669","0","B"
"127011","Im Breitspiel","49.3649431","8.6866731","0","A"
"127012","Im Breitspiel","49.3653231","8.68705","0","C"
"127211","Kolbenzeil","49.3738461","8.6819211","0","A"
"127212","Kolbenzeil","49.3737639","8.6816331","0","B"
"127321","Markscheide","49.3871861","8.6904911","0","B"
"127322","Markscheide","49.38611","8.6904819","0","A"
"127401","Ortenauer Straße","49.3768639","8.6877869","0","A"
"127402","Ortenauer Straße","49.3762619","8.6877331","0","B"
"127412","Ortenauer Straße","49.3777361","8.6873289","0","C"
"127511","HD Rastatter Straße","49.3739631","8.6786869","0","B"
"127512","HD Rastatter Straße","49.3736711","8.6794319","0","A"
"127611","Rohrbach Markt","49.3805311","8.6873469","0","C"
"127612","Rohrbach Markt","49.380485","8.68714","0","D"
"127621","Rohrbach Markt","49.3805311","8.6882989","0","A"
"127622","Rohrbach Markt","49.3804031","8.6879569","0","B"
"127711","Saarstraße","49.38611","8.6865831","0","B"
"127712","Saarstraße","49.3851811","8.68652","0","A"
"127801","Rohrbach Süd","49.3658439","8.6887389","0","B"
"127802","Rohrbach Süd","49.365575","8.6887119","0","A"
"127811","Rohrbach Süd","49.3654811","8.688865","0","C"
"127812","Rohrbach Süd","49.3659031","8.688595","0","D"
"127911","Tullastraße","49.3653581","8.6796569","0","A"
"128011","Adlerüberfahrt","49.4160531","8.7550531","0","B"
"128012","Adlerüberfahrt","49.4161231","8.7561219","0","A"
"128211","Im Grund","49.41413","8.7703419","0","B"
"128212","Im Grund","49.4137561","8.7710969","0","A"
"128214","Im Grund","49.41354","8.7711769","0","C"
"128215","Im Grund","49.4136281","8.7711861","0","D"
"128311","Jägerhaus","49.41534","8.7472369","0","B"
"128312","Jägerhaus","49.4152989","8.7478839","0","A"
"128411","S-Bahnhof Orthopädie","49.4105239","8.7750761","0","A"
"128412","S-Bahnhof Orthopädie","49.41039","8.7748511","0","B"
"128511","Rombachweg","49.41579","8.7424761","0","B"
"128512","Rombachweg","49.4157611","8.7420811","0","A"
"128611","Teufelskanzelweg","49.4171339","8.7317139","0","A"
"128711","S-Bahnhof Schlierbach/Ziegelhausen","49.4153519","8.7625811","0","D"
"128712","S-Bahnhof Schlierbach/Ziegelhausen","49.4155739","8.7611339","0","C"
"128713","S-Bahnhof Schlierbach/Ziegelhausen","49.4153931","8.7612239","0","B"
"128714","S-Bahnhof Schlierbach/Ziegelhausen","49.4154219","8.7610439","0","A"
"128811","Carl-Bosch-Museum","49.41572","8.7291","0","A"
"129011","Bonhoeffer-Straße","49.4119439","8.6587981","0","A"
"129012","Bonhoeffer-Straße","49.4123831","8.65816","0","B"
"129111","Wieblingen Nord","49.432665","8.6419731","0","A"
"129112","Wieblingen Nord","49.4326881","8.6421069","0","B"
"129211","Wieblingen Evangelische Kirche","49.4260739","8.64747","0","A"
"129212","Wieblingen Evangelische Kirche","49.426805","8.6471289","0","B"
"129214","Wieblingen Evangelische Kirche","49.4269861","8.64703","0","C"
"129411","Grenzhöfer Weg","49.4261389","8.644075","0","A"
"129412","Grenzhöfer Weg","49.4265011","8.6449731","0","B"
"129511","Hermann-Treiber-Straße","49.4196469","8.6518181","0","A"
"129512","Hermann-Treiber-Straße","49.4197989","8.6518719","0","B"
"129611","HD Käfertaler Straße","49.4301589","8.6448381","0","A"
"129612","HD Käfertaler Straße","49.4302811","8.644775","0","B"
"129811","Elisabeth-von-Thadden-Platz","49.4241111","8.649015","0","A"
"129812","Elisabeth-von-Thadden-Platz","49.4239239","8.6492669","0","B"
"129911","Lerchenbuckel","49.4161519","8.6535519","0","A"
"129912","Lerchenbuckel","49.4168131","8.653265","0","B"
"130011","Finanzamt","49.4219611","8.6425031","0","A"
"130012","Finanzamt","49.4221889","8.642485","0","B"
"130111","Maltesergasse","49.4289489","8.6457011","0","A"
"130112","Maltesergasse","49.4289261","8.6457911","0","B"
"130201","Wieblingen Mitte","49.4233461","8.64606","0","1"
"130202","Wieblingen Mitte","49.4238419","8.6458439","0","2"
"130211","Wieblingen Mitte","49.4235331","8.6457819","0","A"
"130212","Wieblingen Mitte","49.4235039","8.6462761","0","B"
